Cenário_da_violação;Frequência;Início_das_violações;Grupo_vulnerável;Relação_vítima_suspeito;Sexo_da_vítima;Faixa_etária_da_vítima;Deficiência_da_vítima;Município_da_vítima;Raça_Cor_da_vítima;Sexo_do_suspeito;Faixa_etária_do_suspeito;Raça_Cor_do_suspeito;violacao
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE CINCO ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;25 A 29 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE CINCO ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;25 A 29 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>DIFAMAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE CINCO ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;25 A 29 ANOS;BRANCA;INTEGRIDADE>FÍSICA>AGRESSÃO ou VIAS DE FATO
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;MENSALMENTE;HÁ MAIS DE UM ANO;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;70 A 74 ANOS;NÃO;3304557 | RIO DE JANEIRO;BRANCA;FEMININO;45 A 49 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;MENSALMENTE;HÁ MAIS DE UM ANO;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;70 A 74 ANOS;NÃO;3304557 | RIO DE JANEIRO;BRANCA;FEMININO;45 A 49 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;MENSALMENTE;HÁ MAIS DE UM ANO;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;70 A 74 ANOS;NÃO;3304557 | RIO DE JANEIRO;BRANCA;FEMININO;45 A 49 ANOS;BRANCA;INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;IRMÃO(Ã);FEMININO;50 A 54 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;35 A 39 ANOS;PARDA;INTEGRIDADE>NEGLIGÊNCIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;IRMÃO(Ã);FEMININO;50 A 54 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;35 A 39 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;IRMÃO(Ã);FEMININO;50 A 54 ANOS;FÍSICA/MOTORA;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;35 A 39 ANOS;PARDA;INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;65 A 69 ANOS;NÃO;3300456 | BELFORD ROXO;PARDA;FEMININO;40 A 44 ANOS;PARDA;INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;65 A 69 ANOS;NÃO;3300456 | BELFORD ROXO;PARDA;FEMININO;40 A 44 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;65 A 69 ANOS;NÃO;3300456 | BELFORD ROXO;PARDA;FEMININO;40 A 44 ANOS;PARDA;INTEGRIDADE>FÍSICA>MAUS TRATOS
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;65 A 69 ANOS;NÃO;3300456 | BELFORD ROXO;PARDA;FEMININO;40 A 44 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>AMEAÇA ou COAÇÃO
CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA IDOSA;FILHO(A);FEMININO;65 A 69 ANOS;NÃO;3300456 | BELFORD ROXO;PARDA;FEMININO;40 A 44 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;LIBERDADE>DIREITOS INDIVIDUAIS>AUTONOMIA DE VONTADE
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INSUBSISTÊNCIA AFETIVA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INSUBSISTÊNCIA AFETIVA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>DIFAMAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;LIBERDADE>DIREITOS INDIVIDUAIS>AUTONOMIA DE VONTADE
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;FEMININO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>DIFAMAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INSUBSISTÊNCIA AFETIVA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>DIFAMAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INSUBSISTÊNCIA AFETIVA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CALÚNIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CALÚNIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;55 A 59 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>DIFAMAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);MASCULINO;65 A 69 ANOS;NÃO;3300803 | CACHOEIRAS DE MACACU;BRANCA;MASCULINO;50 A 54 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);MASCULINO;65 A 69 ANOS;NÃO;3300803 | CACHOEIRAS DE MACACU;BRANCA;MASCULINO;50 A 54 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>DIFAMAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CALÚNIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;IGUALDADE>DISCRIMINAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>DIFAMAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CALÚNIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>INJÚRIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;BRANCA;IGUALDADE>DISCRIMINAÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;DIREITOS SOCIAIS>SEGURANÇA
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PATRIMONIAL>INDIVIDUAL
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>NEGLIGÊNCIA
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ UM MÊS;VIOLÊNCIA CONTRA PESSOA IDOSA;VIZINHO(A);FEMININO;60 A 64 ANOS;NÃO;3304557 | RIO DE JANEIRO;PARDA;MASCULINO;60 A 64 ANOS;BRANCA;INTEGRIDADE>FÍSICA>AGRESSÃO ou VIAS DE FATO
VIA PÚBLICA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>AMEAÇA ou COAÇÃO
VIA PÚBLICA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>BULLYING
VIA PÚBLICA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
VIA PÚBLICA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;MENTAL/INTELECTUAL;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>AMEAÇA ou COAÇÃO
VIA PÚBLICA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>BULLYING
VIA PÚBLICA;OCASIONALMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;60 A 64 ANOS;PARDA;INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA
CASA DA VÍTIMA;DIARIAMENTE;HÁ MAIS DE DEZ ANOS;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;VIZINHO(A);MASCULINO;40 A 44 ANOS;NÃO;3306305 | VOLTA REDONDA;BRANCA;MASCULINO;25 A 29 ANOS;BRANCA;LIBERDADE>DIREITOS INDIVIDUAIS>AUTONOMIA DE VONTADE
